ST_CODE,PC_NAME,ST_NAME,CAND_NAME,PARTYABBRE,YEAR,PC_NO,PC_TYPE,MONTH,CAND_SEX,TOTVOTPOLL
S10,Chamarajanagar,KARNATAKA,V.Sreenivasaprasad,JD(U),2002,15,SC,7,M,311547
S10,Mysore,KARNATAKA,Srikantadatta Narasimharaja Wadiyar,INC,2002,16,GEN,7,M,338051
S10,Mangalore,KARNATAKA,V.Dhananjaya Kumar,BJP,2002,17,GEN,7,M,353536
S10,Udupi,KARNATAKA,Vinay Kumar Sorake,INC,2002,18,GEN,7,M,352326
S10,Hassan,KARNATAKA,G.Putta Swamy Gowda,INC,2002,19,GEN,7,M,398344
S10,Chikmagalur,KARNATAKA,D.C.Srikantappa,BJP,2002,20,GEN,7,M,324470
S10,Shimoga,KARNATAKA,S.Bangarappa,INC,2002,21,GEN,7,M,427870
S10,Kanara,KARNATAKA,Alva Margaret,INC,2002,22,GEN,7,F,356246
S10,Dharwad South,KARNATAKA,Prof. I.G. Sanadi,INC,2002,23,GEN,7,M,355523
S10,Dharwad North,KARNATAKA,Vijay Sankeshwar,BJP,2002,24,GEN,7,M,345197
S10,Belgaum,KARNATAKA,Amarsinh Vasantarao Patil,INC,2002,25,GEN,7,M,383444
S10,Chikkodi,KARNATAKA,Jigajinagi Rameshchandappa,JD(U),2002,26,SC,7,M,392450
S10,Bagalkot,KARNATAKA,R.S. Patil,INC,2002,27,GEN,7,M,378488
S10,Bijapur,KARNATAKA,Basangouda Ramangouda Patil(Yatnal),BJP,2002,28,GEN,7,M,348816
S11,Kasaragod,KERALA,T. Govindan,CPM,2002,1,GEN,7,M,423564
S11,Cannanore,KERALA,A.P. Abdullakkutty,CPM,2002,2,GEN,7,M,428390
S11,Badagara,KERALA,A.K. Premajam,CPM,2002,3,GEN,7,F,404355
S11,Calicut,KERALA,K. Muraleedharan,INC,2002,4,GEN,7,M,383425
S11,Manjeri,KERALA,E. Ahamed,MUL,2002,5,GEN,7,M,437563
S11,Ponnani,KERALA,G.M. Banatwalla,MUL,2002,6,GEN,7,M,372572
S11,Palghat,KERALA,N.N.Krishnadas,CPM,2002,7,GEN,7,M,372536
S11,Ottapalam,KERALA,S. Ajayakumar,CPM,2002,8,SC,7,M,359758
S11,Trichur,KERALA,A.C. Jose,INC,2002,9,GEN,7,M,343793
S11,Mukundapuram,KERALA,K. Karunakaran,INC,2002,10,GEN,7,M,397156
S11,Ernakulam,KERALA,Adv. George Eden,INC,2002,11,GEN,7,M,394058
S11,Muvattupuzha,KERALA,Adv. P.C. Thomas,KEC(M),2002,12,GEN,7,M,357402
S11,Kottayam,KERALA,Suresh Kurup,CPM,2002,13,GEN,7,M,344296
S11,Idukki,KERALA,K. Francis George,KEC,2002,14,GEN,7,M,365313
S11,Alleppey,KERALA,V.M. Sudheeran,INC,2002,15,GEN,7,M,392700
S11,Mavelikara,KERALA,Ramesh Chennithala,INC,2002,16,GEN,7,M,310455
S11,Adoor,KERALA,Kodikunnil Suresh,INC,2002,17,SC,7,M,337003
S11,Quilon,KERALA,P. Rajendran,CPM,2002,18,GEN,7,M,351869
S11,Chirayinkil,KERALA,Varkala Radhakrishnan,CPM,2002,19,GEN,7,M,309304
S11,Trivandrum,KERALA,Advocate V.S. Sivakumar,INC,2002,20,GEN,7,M,288390
S12,Morena,MADHYA PRADESH,Ashok Chhaviram  Argal,BJP,2002,1,SC,7,M,210790
S12,Bhind,MADHYA PRADESH,Dr. Ramlakhan Singh,BJP,2002,2,GEN,7,M,270766
S12,Gwalior,MADHYA PRADESH,Jaibhan Singh Pavaiya,BJP,2002,3,GEN,7,M,254486
S12,Guna,MADHYA PRADESH,JYOTIRADITYA MADHAVRAO SCINDIA,INC,2002,4,GEN,7,M,535728
S12,Sagar,MADHYA PRADESH,Virendra Kumar,BJP,2002,5,SC,7,M,293357
S12,Khajuraho,MADHYA PRADESH,Satyavrat Chaturvedi ( Vinod Bhaiya ),INC,2002,6,GEN,7,M,335861
S12,Damoh,MADHYA PRADESH,Dr. Ramkrishna Kusmaria,BJP,2002,7,GEN,7,M,246909
S12,Satna,MADHYA PRADESH,Ramanand Singh,BJP,2002,8,GEN,7,M,217932
S12,Rewa,MADHYA PRADESH,Sunder Lal Tiwari,INC,2002,9,GEN,7,M,275115
S12,Sidhi,MADHYA PRADESH,Chandra Pratap Singh ( Baba Sahab),BJP,2002,10,ST,7,M,264981
S12,Shahdol,MADHYA PRADESH,Dalpat Singh,BJP,2002,11,ST,7,M,262229
S12,Surguja,MADHYA PRADESH,Khel Sai Singh,INC,2002,12,ST,7,M,297778
S12,Raigarh,MADHYA PRADESH,Vishnudeo Sai,BJP,2002,13,ST,7,M,276244
S12,Janjgir,MADHYA PRADESH,Dr. Charandas Mahant,INC,2002,14,GEN,7,M,278931
S12,Bilaspur,MADHYA PRADESH,Punnulal Mohale,BJP,2002,15,SC,7,M,274860
S12,Sarangarh,MADHYA PRADESH,P. R. Khute,BJP,2002,16,SC,7,M,281769
S12,Raipur,MADHYA PRADESH,Ramesh Bais,BJP,2002,17,GEN,7,M,354736
S12,Mahasamund,MADHYA PRADESH,Shyama Charan Shukla,INC,2002,18,GEN,7,M,340635
S12,Kanker,MADHYA PRADESH,Sohan Potai,BJP,2002,19,ST,7,M,318040
S12,Bastar,MADHYA PRADESH,Baliram Kashyap,BJP,2002,20,ST,7,M,155421
S12,Durg,MADHYA PRADESH,Tara Chand Sahu,BJP,2002,21,GEN,7,M,389777
S12,Rajnandgaon,MADHYA PRADESH,Dr. Raman,BJP,2002,22,GEN,7,M,304611
S12,Balaghat,MADHYA PRADESH,Prahladsingh Patel,BJP,2002,23,GEN,7,M,251308
S12,Mandla,MADHYA PRADESH,Faggan Singh Kulaste,BJP,2002,24,ST,7,M,232042
S12,Jabalpur,MADHYA PRADESH,Jaishree Banerjee ( Bhabhi Ji),BJP,2002,25,GEN,7,F,300648
S12,Seoni,MADHYA PRADESH,Ram Naresh Tripathi,BJP,2002,26,GEN,7,M,282891
S12,Chhindwara,MADHYA PRADESH,Kamal Nath,INC,2002,27,GEN,7,M,399904
S12,Betul,MADHYA PRADESH,"Vijay Kumar Khandelwal "" Munni Bhaiya""",BJP,2002,28,GEN,7,M,272512
S12,Hoshangabad,MADHYA PRADESH,Sundar Lal Patwa,BJP,2002,29,GEN,7,M,353760
S12,Bhopal,MADHYA PRADESH,Uma Bharti,BJP,2002,30,GEN,7,F,537905
S12,Vidisha,MADHYA PRADESH,Shivraj Singh,BJP,2002,31,GEN,7,M,360421
S12,Rajgarh,MADHYA PRADESH,Laxman Singh,INC,2002,32,GEN,7,M,354234
S12,Shajapur,MADHYA PRADESH,Thavarchand Gehlot,BJP,2002,33,SC,7,M,387607
S12,Khandwa,MADHYA PRADESH,Nandkumarsingh Chouhan ( Nandu Bhaiya ),BJP,2002,34,GEN,7,M,364161
S12,Khargone,MADHYA PRADESH,Tarachand Patel,INC,2002,35,GEN,7,M,354133
S12,Dhar,MADHYA PRADESH,Gajendra Singh Rajukhedi,INC,2002,36,ST,7,M,355482
S12,Indore,MADHYA PRADESH,Sumitra Mahajan,BJP,2002,37,GEN,7,F,474167
S12,Ujjain,MADHYA PRADESH,Dr. Satyanarayan Jatiya,BJP,2002,38,SC,7,M,360103
S12,Jhabua,MADHYA PRADESH,Kantilal Bhuriya,INC,2002,39,ST,7,M,371842
S12,Mandsaur,MADHYA PRADESH,Dr. Lakshaminarayan Pandey,BJP,2002,40,GEN,7,M,395928
S13,Rajapur,MAHARASHTRA,Suresh Prabhakar Prabhu,SHS,2002,1,GEN,7,M,221523
S13,Ratnagiri,MAHARASHTRA,Anant Gangaram Geete,SHS,2002,2,GEN,7,M,293834
S13,Kolaba,MAHARASHTRA,Ramsheth Thakur,PWPI,2002,3,GEN,7,M,274361
S13,Mumbai South,MAHARASHTRA,Jayawanti Mehta,BJP,2002,4,GEN,7,F,144945
S13,Mumbai South Central,MAHARASHTRA,Mohan Vishnu Rawale,SHS,2002,5,GEN,7,M,176323
S13,Mumbai North Central,MAHARASHTRA,Manohar Gajanan Joshi,SHS,2002,6,GEN,7,M,294935
S13,Mumbai North East,MAHARASHTRA,Kirit Somaiya,BJP,2002,7,GEN,7,M,400436
S13,Mumbai North West,MAHARASHTRA,Sunil Dutt,INC,2002,8,GEN,7,M,366669
S13,Mumbai North,MAHARASHTRA,Ram Naik,BJP,2002,9,GEN,7,M,517941
S13,Thane,MAHARASHTRA,Prakash Paranjpe,SHS,2002,10,GEN,7,M,391446
S13,Dahanu,MAHARASHTRA,Adv Chintaman Wanaga,BJP,2002,11,ST,7,M,240866
S13,Nashik,MAHARASHTRA,Dhikale Uttamrao Nathuji,SHS,2002,12,GEN,7,M,303084
S13,Malegaon,MAHARASHTRA,Mahale Haribahu Shankar,JD(S),2002,13,ST,7,M,191643
S13,Dhule,MAHARASHTRA,Ramdas Rupla Gavit,BJP,2002,14,ST,7,M,211904
S13,Nandurbar,MAHARASHTRA,Gavit Manikrao Hodlya,INC,2002,15,ST,7,M,318338
S13,Erandol,MAHARASHTRA,Annasaheb M K Patil,BJP,2002,16,GEN,7,M,297867
S13,Jalgaon,MAHARASHTRA,Y G Mahajan Sir,BJP,2002,17,GEN,7,M,334020
S13,Buldhana,MAHARASHTRA,Adsul Anandrao Vithoba,SHS,2002,18,SC,7,M,294922
S13,Akola,MAHARASHTRA,Ambedkar Prakash Yashwant,BBM,2002,19,GEN,7,M,272243
S13,Washim,MAHARASHTRA,Bhawana Pundlikrao Gawali,SHS,2002,20,GEN,7,F,244820
S13,Amravati,MAHARASHTRA,Gudhe Anant Mahadeoappa,SHS,2002,21,GEN,7,M,319916
S13,Ramtek,MAHARASHTRA,Subodh Mohite,SHS,2002,22,GEN,7,M,242454
S13,Nagpur,MAHARASHTRA,Vilas Muttemwar,INC,2002,23,GEN,7,M,424450
S13,Bhandara,MAHARASHTRA,Chunnilalbhau Thakur,BJP,2002,24,GEN,7,M,291355
S13,Chimur,MAHARASHTRA,Diwathe Namdeo Harbaji,BJP,2002,25,GEN,7,M,300601
S13,Chandrapur,MAHARASHTRA,Puglia Nareshkumar Chunnalal,INC,2002,26,GEN,7,M,328522
S13,Wardha,MAHARASHTRA,Prabha Rao,INC,2002,27,GEN,7,F,249564
S13,Yavatmal,MAHARASHTRA,Uttamrao Deorao Patil,INC,2002,28,GEN,7,M,258535
S13,Hingoli,MAHARASHTRA,Mane Shivaji Gyanbarao,SHS,2002,29,GEN,7,M,297284
S13,Nanded,MAHARASHTRA,Khatgaonkar Bhaskarrao Bapurao,INC,2002,30,GEN,7,M,327293
S13,Parbhani,MAHARASHTRA,Jadhav Suresh Ramrao,SHS,2002,31,GEN,7,M,254019
S13,Jalna,MAHARASHTRA,Danve Raosaheb Dadarao Patil,BJP,2002,32,GEN,7,M,332620
S13,Aurangabad,MAHARASHTRA,Chandrakant Khaire,SHS,2002,33,GEN,7,M,383144
S13,Beed,MAHARASHTRA,Jaysingrao Gaikwad Patil,BJP,2002,34,GEN,7,M,332946
S13,Latur,MAHARASHTRA,Patil Shivraj Vishwanath,INC,2002,35,GEN,7,M,314213
S13,Osmanabad,MAHARASHTRA,Kamble Shivaji Vithalrao,SHS,2002,36,SC,7,M,252135
S13,Sholapur,MAHARASHTRA,Shinde Sushilkumar Sambhajirao,INC,2002,37,GEN,7,M,286578
S13,Pandharpur,MAHARASHTRA,Athawale Ramdas Bandu,IND,2002,38,SC,7,M,413115
S13,Ahmednagar,MAHARASHTRA,Dilipkumar Mansukhlal Gandhi,BJP,2002,39,GEN,7,M,278508
S13,Kopargaon,MAHARASHTRA,E V Alias Balasaheb Vikhe Patil,SHS,2002,40,GEN,7,M,253498
S13,Khed,MAHARASHTRA,Ashok Namdeorao Mohol,NCP,2002,41,GEN,7,M,284476
S13,Pune,MAHARASHTRA,Pradeep Rawat,BJP,2002,42,GEN,7,M,304955
S13,Baramati,MAHARASHTRA,Pawar Sharadchandra Govindrao,NCP,2002,43,GEN,7,M,510928
S13,Satara,MAHARASHTRA,Laxmanrao Pandurang Jadhav Patil,NCP,2002,44,GEN,7,M,313325
S13,Karad,MAHARASHTRA,Shriniwas Dadasaheb Patil (Marulkar),NCP,2002,45,GEN,7,M,350504
S13,Sangli,MAHARASHTRA,Prakash (Bapu) Vasantrao Patil,INC,2002,46,GEN,7,M,381162
S13,Ichalkaranji,MAHARASHTRA,Mane Nivedita Sambhajirao,NCP,2002,47,GEN,7,F,337657
S13,Kolhapur,MAHARASHTRA,Mandlik Sadashivrao Dadoba,NCP,2002,48,GEN,7,M,346459
S18,Mayurbhanj,ORISSA,Salkhan Murmu,BJP,2002,1,ST,7,M,300902
S18,Balasore,ORISSA,Mahameghabahan Aira Kharabela Swain,BJP,2002,2,GEN,7,M,428070
S18,Bhadrak,ORISSA,Arjun Charan Sethi,BJD,2002,3,SC,7,M,397450
S18,Jajpur,ORISSA,Jagannath Mallik,BJD,2002,4,SC,7,M,351442
S18,Kendrapara,ORISSA,Prabhat Kumar Samantray,BJD,2002,5,GEN,7,M,359314
S18,Cuttack,ORISSA,Bhartruhari Mahtab,BJD,2002,6,GEN,7,M,407603
S18,Jagatsinghpur,ORISSA,Trilochan Kanungo,BJD,2002,7,GEN,7,M,439888
S18,Puri,ORISSA,Braja Kishore Tripathy,BJD,2002,8,GEN,7,M,383060
S18,Bhubaneswar,ORISSA,Prasanna Kumar Patasani,BJD,2002,9,GEN,7,M,414429
S18,Aska,ORISSA,Kumudini Patnaik,BJD,2002,10,GEN,7,F,288240
S18,Berhampur,ORISSA,Anadicharan Sahu,BJP,2002,11,GEN,7,M,310704
S18,Koraput,ORISSA,Hema Gamang,INC,2002,12,ST,7,F,277555
S18,Nowrangpur,ORISSA,Parsuram Majhi,BJP,2002,13,ST,7,M,331863
S18,Kalahandi,ORISSA,Bikram Keshari Deo,BJP,2002,14,GEN,7,M,371911
S18,Phulbani,ORISSA,Padmanava Behera,BJD,2002,15,SC,7,M,357024
S18,Bolangir,ORISSA,Sangeeta Kumari Singh Deo,BJP,2002,16,GEN,7,F,404988
S18,Sambalpur,ORISSA,Prasanna Acharya,BJD,2002,17,GEN,7,M,398597
S18,Deogarh,ORISSA,Debendra Pradhan,BJP,2002,18,GEN,7,M,376412
S18,Dhenkanal,ORISSA,Kamakhya Prasad Singh Deo,INC,2002,19,GEN,7,M,248824
S18,Sundargarh,ORISSA,Jual Oram,BJP,2002,20,ST,7,M,326395
S18,Keonjhar,ORISSA,Ananta Nayak,BJP,2002,21,ST,7,M,416956
S19,Gurdaspur,PUNJAB,Vinod Khanna,BJP,2002,1,GEN,7,M,315267
S19,Amritsar,PUNJAB,Raghunandan Lal  Bhatia,INC,2002,2,GEN,7,M,296533
S19,Tarn Taran,PUNJAB,Tarlochan Singh  Tur,SAD,2002,3,GEN,7,M,305899
S19,Jullundur,PUNJAB,Balbir Singh,INC,2002,4,GEN,7,M,267209
S19,Phillaur,PUNJAB,Santosh  Chowdhary,INC,2002,5,SC,7,F,263540
S19,Hoshiarpur,PUNJAB,Charanjit Singh Channi,INC,2002,6,GEN,7,M,256211
S19,Ropar,PUNJAB,Shamsher Singh,INC,2002,7,SC,7,M,326651
S19,Patiala,PUNJAB,Preneet Kaur,INC,2002,8,GEN,7,F,360125
S19,Ludhiana,PUNJAB,Gurcharan Singh Galib,INC,2002,9,GEN,7,M,346928
S19,Sangrur,PUNJAB,Simranjit Singh Mann,SAD(M),2002,10,GEN,7,M,298846
S19,Bhatinda,PUNJAB,Bhan Singh Bhaura,CPI,2002,11,SC,7,M,327484
S19,Faridkot,PUNJAB,Jagmeet Singh  Brar,INC,2002,12,GEN,7,M,418454
S19,Ferozepur,PUNJAB,Zora Singh,SAD,2002,13,GEN,7,M,300236
S20,Ganganagar,RAJASTHAN,Nihal Chand,BJP,2002,1,SC,7,M,358104
S20,Bikaner,RAJASTHAN,Rameshwar Lal Dudi,INC,2002,2,GEN,7,M,493638
S20,Churu,RAJASTHAN,Ram Singh Kaswan,BJP,2002,3,GEN,7,M,351485
S20,Jhunjhunu,RAJASTHAN,Sisram Ola,INC,2002,4,GEN,7,M,330198
S20,Sikar,RAJASTHAN,Subhash Maharia,BJP,2002,5,GEN,7,M,341445
S20,Jaipur,RAJASTHAN,Girdhari Lal Bhargava,BJP,2002,6,GEN,7,M,456720
S20,Dausa,RAJASTHAN,Rama Pilot,INC,2002,7,GEN,7,M,349439
S20,Alwar,RAJASTHAN,Dr. Jaswant Singh Yadav,BJP,2002,8,GEN,7,M,325556
S20,Bharatpur,RAJASTHAN,Vishvendra Singh,BJP,2002,9,GEN,7,M,277460
S20,Bayana,RAJASTHAN,Bahadur Singh,BJP,2002,10,SC,7,M,234881
S20,Sawai Madhopur,RAJASTHAN,Jaskaur,BJP,2002,11,ST,7,F,277014
S20,Ajmer,RAJASTHAN,Rasa Singh Rawat,BJP,2002,12,GEN,7,M,332130
S20,Tonk,RAJASTHAN,Shyam Lal Bansiwal,BJP,2002,13,SC,7,M,287265
S20,Kota,RAJASTHAN,Raghuveer Singh Koushal,BJP,2002,14,GEN,7,M,320205
S20,Jhalawar,RAJASTHAN,Vansundhara Raje,BJP,2002,15,GEN,7,F,409574
S20,Banswara,RAJASTHAN,Tara Chand Bhagora,INC,2002,16,ST,7,M,379775
S20,Salumber,RAJASTHAN,Bheru Lal Meena,INC,2002,17,ST,7,M,290976
S20,Udaipur,RAJASTHAN,Girija Vyas,INC,2002,18,GEN,7,F,372645
S20,Chittorgarh,RAJASTHAN,Shrichand Kriplani,BJP,2002,19,GEN,7,M,411275
S20,Bhilwara,RAJASTHAN,Vijayendra Pal Singh,BJP,2002,20,GEN,7,M,287858
S20,Pali,RAJASTHAN,Pusp Jain,BJP,2002,21,GEN,7,M,316844
S20,Jalore,RAJASTHAN,Buta Singh,INC,2002,22,SC,7,M,330652
S20,Barmer,RAJASTHAN,Col. Sonaram Choudhary,INC,2002,23,GEN,7,M,424150
S20,Jodhpur,RAJASTHAN,Jaswant Singh Vishnoi,BJP,2002,24,GEN,7,M,368463
S20,Nagaur,RAJASTHAN,Ram Raghunath Choudhary,INC,2002,25,GEN,7,M,267914
S22,Madras North,TAMIL NADU,"Kuppusamy, C.",DMK,2002,1,GEN,7,M,471101
S22,Madras Central,TAMIL NADU,Murasoli Maran,DMK,2002,2,GEN,7,M,364565
S22,Madras South,TAMIL NADU,"Baalu, T.R.",DMK,2002,3,GEN,7,M,562221
S22,Sriperumbudur,TAMIL NADU,"Krishnaswamy,   A.",DMK,2002,4,SC,7,M,385558
S22,Chengalpattu,TAMIL NADU,"Moorthy, A.K.",PMK,2002,5,GEN,7,M,330551
S22,Arakkonam,TAMIL NADU,"Jagathrakshakan, S. Dr.",DMK,2002,6,GEN,7,M,346520
S22,Vellore,TAMIL NADU,"Shanmugam, N.T.",PMK,2002,7,GEN,7,M,324547
S22,Tiruppattur,TAMIL NADU,"Venugopal, D.",DMK,2002,8,GEN,7,M,350703
S22,Vandavasi,TAMIL NADU,"Durai, M.",PMK,2002,9,GEN,7,M,345539
S22,Tindivanam,TAMIL NADU,Ramachandran N. Gingee.,MDMK,2002,10,GEN,7,M,323234
S22,Cuddalore,TAMIL NADU,"Sankar, Adhi",DMK,2002,11,GEN,7,M,358367
S22,Chidambaram,TAMIL NADU,"Ponnuswamy, E.",PMK,2002,12,SC,7,M,345331
S22,Dharmapuri,TAMIL NADU,"Elangovan, P.D.",PMK,2002,13,GEN,7,M,340162
S22,Krishnagiri,TAMIL NADU,"Vetriselvan, V.",DMK,2002,14,GEN,7,M,347737
S22,Rasipuram,TAMIL NADU,"Saroja, V. Dr.",ADMK,2002,15,SC,7,F,304843
S22,Salem,TAMIL NADU,"Selvaganapathi, T.M.",ADMK,2002,16,GEN,7,M,363689
S22,Tiruchengode,TAMIL NADU,"Kannappan, M.",MDMK,2002,17,GEN,7,M,409293
S22,Nilgiris,TAMIL NADU,"Mathan, M. (Alias) Master Mathan, M.",BJP,2002,18,GEN,7,M,369828
S22,Gobichettipalayam,TAMIL NADU,"Kaliappan, K.K.",ADMK,2002,19,GEN,7,M,299184
S22,Coimbatore,TAMIL NADU,"Radhakrishnan, C.P.",BJP,2002,20,GEN,7,M,430068
S22,Pollachi,TAMIL NADU,"Krishnan, Dr.C.",MDMK,2002,21,SC,7,M,293038
S22,Palani,TAMIL NADU,"Kumarasamy, P.",ADMK,2002,22,GEN,7,M,297850
S22,Dindigul,TAMIL NADU,"Sreenivaasan, C.",ADMK,2002,23,GEN,7,M,294794
S22,Madurai,TAMIL NADU,"Mohan, P.",CPM,2002,24,GEN,7,M,328204
S22,Periyakulam,TAMIL NADU,"Dhinakaran,",ADMK,2002,25,GEN,7,M,303881
S22,Karur,TAMIL NADU,"Chinnasamy, M.",ADMK,2002,26,GEN,7,M,334407
S22,Tiruchirappalli,TAMIL NADU,ELUMALAI @ DALIT EZHIMALAI R.,ADMK,2002,27,GEN,7,M,343874
S22,Perambalur,TAMIL NADU,Raja. A.,DMK,2002,28,SC,7,M,330675
S22,Mayiladuturai,TAMIL NADU,Manishankar Aiyar,INC,2002,29,GEN,7,M,324384
S22,Nagapattinam,TAMIL NADU,"Vijayan, A.K.S.",DMK,2002,30,SC,7,M,342237
S22,Thanjavur,TAMIL NADU,Palanimanickam.S.S.,DMK,2002,31,GEN,7,M,295191
S22,Pudukkottai,TAMIL NADU,Thirunavukarasu,MADMK,2002,32,GEN,7,M,396216
S22,Sivaganga,TAMIL NADU,"Sudarsana Natchiappan,E.M.",INC,2002,33,GEN,7,M,246078
S22,Ramanathapuram,TAMIL NADU,Malaisamy.K.,ADMK,2002,34,GEN,7,M,265253
S22,Sivakasi,TAMIL NADU,Vaiko,MDMK,2002,35,GEN,7,M,325829
S22,Tirunelveli,TAMIL NADU,"Pandian, P.H.",ADMK,2002,36,GEN,7,M,249975
S22,Tenkasi,TAMIL NADU,"Murugesan,S.",ADMK,2002,37,SC,7,M,239241
S22,Tiruchendur,TAMIL NADU,"Jayaseelan, A.D.K.",DMK,2002,38,GEN,7,M,237630
S22,Nagercoil,TAMIL NADU,"Radhakrishnan,P.",BJP,2002,39,GEN,7,M,307319
S24,Tehri Garhwal,UTTAR PRADESH,Manabendra Shah,BJP,2002,1,GEN,7,M,207839
S24,Garhwal,UTTAR PRADESH,Maj Gen. (Rtd) Bhuwan Chandra Khanduri(A.V.S.M.),BJP,2002,2,GEN,7,M,239745
S24,Almora,UTTAR PRADESH,Bachi Singh Rawat,BJP,2002,3,GEN,7,M,192388
S24,Nainital,UTTAR PRADESH,Narayan Datt Tiwari,INC,2002,4,GEN,7,M,350381
S24,Bijnor,UTTAR PRADESH,Sheeshram Singh Ravi,BJP,2002,5,SC,7,M,214266
S24,Amroha,UTTAR PRADESH,Rashid Alvi,BSP,2002,6,GEN,7,M,337919
S24,Moradabad,UTTAR PRADESH,Chandra Vijay Singh Alias Baby Raja,ABLTC,2002,7,GEN,7,M,253321
S24,Rampur,UTTAR PRADESH,Begum Noor Bano Urf Mahtab Zamani Begum,INC,2002,8,GEN,7,F,338493
S24,Sambhal,UTTAR PRADESH,Mulayam Singh Yadav,SP,2002,9,GEN,7,M,259430
S24,Budaun,UTTAR PRADESH,Saleem Iqbal Shervani,SP,2002,10,GEN,7,M,236496
S24,Aonla,UTTAR PRADESH,Kunwar Sarvraj Singh,SP,2002,11,GEN,7,M,195839
S24,Bareilly,UTTAR PRADESH,Santosh Gangwar,BJP,2002,12,GEN,7,M,292813
S24,Pilibhit,UTTAR PRADESH,Maneka Gandhi,IND,2002,13,GEN,7,F,433421
S24,Shahjahanpur,UTTAR PRADESH,RAMMURTI SINGH VERMA,SP,2002,14,GEN,7,M,152971
S24,Kheri,UTTAR PRADESH,Ravi Prakash Verma,SP,2002,15,GEN,7,M,202373
S24,Shahabad,UTTAR PRADESH,Daud Ahmad,BSP,2002,16,GEN,7,M,214146
S24,Sitapur,UTTAR PRADESH,Rajesh Verma,BSP,2002,17,GEN,7,M,211120
S24,Misrikh,UTTAR PRADESH,Sushila Saroj,SP,2002,18,SC,7,F,159279
S24,Hardoi,UTTAR PRADESH,Jai Prakash,ABLTC,2002,19,SC,7,M,206256
S24,Lucknow,UTTAR PRADESH,Atal Bihari Vajpayee,BJP,2002,20,GEN,7,M,362709
S24,Mohanlalganj,UTTAR PRADESH,Reena Chowdhary,SP,2002,21,SC,7,F,182034
S24,Unnao,UTTAR PRADESH,Deepak Kumar,SP,2002,22,GEN,7,M,207242
S24,Rae Bareli,UTTAR PRADESH,Captain Satish Sharma,INC,2002,23,GEN,7,M,224202
S24,Pratapgarh,UTTAR PRADESH,Rajkumari Ratna Singh,INC,2002,24,GEN,7,F,202170
S24,Amethi,UTTAR PRADESH,Sonia Gandhi,INC,2002,25,GEN,7,F,418960
S24,Sultanpur,UTTAR PRADESH,Jai Bhadra Singh,BSP,2002,26,GEN,7,M,173558
S24,Akbarpur,UTTAR PRADESH,TRIBHUVAN DUTT,BSP,2002,27,SC,7,M,250405
S24,Faizabad,UTTAR PRADESH,Vinay Katiyar,BJP,2002,28,GEN,7,M,193191
S24,Bara Banki,UTTAR PRADESH,Ram Sagar,SP,2002,29,SC,7,M,210958
S24,Kaiserganj,UTTAR PRADESH,Beni Prasad Verma,SP,2002,30,GEN,7,M,233934
S24,Bahraich,UTTAR PRADESH,Padamsen Chaudhary,BJP,2002,31,GEN,7,M,223768
S24,Balrampur,UTTAR PRADESH,Rizvan Zaheer  Alias Rijju Bhaiya,SP,2002,32,GEN,7,M,255267
S24,Gonda,UTTAR PRADESH,Braj Bhushan Sharan Singh,BJP,2002,33,GEN,7,M,243162
S24,Basti,UTTAR PRADESH,Shriram Chauhan,BJP,2002,34,SC,7,M,174378
S24,Domariaganj,UTTAR PRADESH,Ram Pal Singh,BJP,2002,35,GEN,7,M,198263
S24,Khalilabad,UTTAR PRADESH,Bhal Chandra Yadav,SP,2002,36,GEN,7,M,236837
S24,Bansgaon,UTTAR PRADESH,Raj Narayan Pasi,BJP,2002,37,SC,7,M,184684
S24,Gorakhpur,UTTAR PRADESH,Aditya Nath,BJP,2002,38,GEN,7,M,267382
S24,Maharajganj,UTTAR PRADESH,Akhilesh  Singh,SP,2002,39,GEN,7,M,239826
S24,Padrauna,UTTAR PRADESH,Ram Nagina Mishra,BJP,2002,40,GEN,7,M,196651
S24,Deoria,UTTAR PRADESH,Shri Prakash Mani,BJP,2002,41,GEN,7,M,251814
S24,Salempur,UTTAR PRADESH,Babban Rajbhar,BSP,2002,42,GEN,7,M,170558
S24,Ballia,UTTAR PRADESH,Chandra Shekhar,SJP(R),2002,43,GEN,7,M,235946
S24,Ghosi,UTTAR PRADESH,Bal Krishna,BSP,2002,44,GEN,7,M,207105
S24,Azamgarh,UTTAR PRADESH,Rama Kant Yadav,SP,2002,45,GEN,7,M,227616
S24,Lalganj,UTTAR PRADESH,Dr. Bali Ram,BSP,2002,46,SC,7,M,229122
S24,Machhlishahr,UTTAR PRADESH,Chandra Nath Singh,SP,2002,47,GEN,7,M,201509
S24,Jaunpur,UTTAR PRADESH,Chinmayanand,BJP,2002,48,GEN,7,M,207405
S24,Saidpur,UTTAR PRADESH,Tufani Saroj,SP,2002,49,SC,7,M,237438
S24,Ghazipur,UTTAR PRADESH,Manoj,BJP,2002,50,GEN,7,M,240592
S24,Chandauli,UTTAR PRADESH,Jawahar Lal Jaiswal,SP,2002,51,GEN,7,M,265412
S24,Varanasi,UTTAR PRADESH,Shankar Prasad Jaiswal,BJP,2002,52,GEN,7,M,211955
S24,Robertsganj,UTTAR PRADESH,Ram Shakal,BJP,2002,53,SC,7,M,200826
S24,Mirzapur,UTTAR PRADESH,RAM RATI BIND,SP,2002,54,GEN,7,M,195329
